segment,x,y,index
convergent_arc,-0.05708606564829981,0.06586408851798131,90
convergent_arc,-0.05719856027800409,0.06587168590729804,91
convergent_arc,-0.05731111163951123,0.0658783906115885,92
convergent_arc,-0.05742371264915893,0.06588420220887767,93
convergent_arc,-0.05753635622016018,0.06588912033340016,94
convergent_arc,-0.05764903526304929,0.06589314467562322,95
convergent_arc,-0.05776174268612805,0.06589627498226623,96
convergent_arc,-0.05787447139591209,0.06589851105631656,97
convergent_arc,-0.057987214297577326,0.06589985275704209,98
convergent_arc,-0.05809996429540646,0.0659003,99
convergent_diagonal,-0.03833732285559356,0.05202461369016718,0
convergent_diagonal,-0.03843543376889541,0.05212272460346903,1
convergent_diagonal,-0.03853354468219726,0.052220835516770876,2
convergent_diagonal,-0.03863165559549911,0.052318946430072726,3
convergent_diagonal,-0.03872976650880095,0.05241705734337457,4
convergent_diagonal,-0.0388278774221028,0.05251516825667642,5
convergent_diagonal,-0.03892598833540465,0.052613279169978266,6
convergent_diagonal,-0.0390240992487065,0.052711390083280116,7
convergent_diagonal,-0.03912221016200835,0.052809500996581965,8
convergent_diagonal,-0.0392203210753102,0.052907611909883814,9
convergent_diagonal,-0.03931843198861204,0.05300572282318566,10
convergent_diagonal,-0.03941654290191389,0.053103833736487506,11
convergent_diagonal,-0.03951465381521574,0.053201944649789355,12
convergent_diagonal,-0.03961276472851759,0.053300055563091205,13
convergent_diagonal,-0.03971087564181944,0.053398166476393054,14
convergent_diagonal,-0.03980898655512129,0.0534962773896949,15
convergent_diagonal,-0.039907097468423136,0.05359438830299675,16
convergent_diagonal,-0.04000520838172498,0.053692499216298595,17
convergent_diagonal,-0.04010331929502683,0.053790610129600444,18
convergent_diagonal,-0.04020143020832868,0.05388872104290229,19
convergent_diagonal,-0.040299541121630526,0.05398683195620414,20
convergent_diagonal,-0.040397652034932376,0.05408494286950599,21
convergent_diagonal,-0.040495762948234225,0.05418305378280784,22
convergent_diagonal,-0.04059387386153607,0.054281164696109684,23
convergent_diagonal,-0.04069198477483792,0.05437927560941153,24
convergent_diagonal,-0.040790095688139766,0.05447738652271338,25
convergent_diagonal,-0.040888206601441615,0.05457549743601523,26
convergent_diagonal,-0.040986317514743464,0.05467360834931708,27
convergent_diagonal,-0.041084428428045314,0.05477171926261893,28
convergent_diagonal,-0.04118253934134716,0.05486983017592078,29
convergent_diagonal,-0.041280650254649005,0.05496794108922262,30
convergent_diagonal,-0.041378761167950855,0.05506605200252447,31
convergent_diagonal,-0.041476872081252704,0.05516416291582632,32
convergent_diagonal,-0.04157498299455455,0.05526227382912817,33
convergent_diagonal,-0.0416730939078564,0.05536038474243002,34
convergent_diagonal,-0.04177120482115825,0.05545849565573187,35
convergent_diagonal,-0.041869315734460094,0.05555660656903371,36
convergent_diagonal,-0.04196742664776194,0.05565471748233556,37
convergent_diagonal,-0.04206553756106379,0.05575282839563741,38
convergent_diagonal,-0.04216364847436564,0.05585093930893926,39
convergent_diagonal,-0.04226175938766749,0.05594905022224111,40
convergent_diagonal,-0.04235987030096934,0.05604716113554296,41
convergent_diagonal,-0.04245798121427119,0.056145272048844806,42
convergent_diagonal,-0.04255609212757304,0.056243382962146656,43
convergent_diagonal,-0.04265420304087488,0.0563414938754485,44
convergent_diagonal,-0.04275231395417673,0.05643960478875035,45
convergent_diagonal,-0.04285042486747858,0.056537715702052196,46
convergent_diagonal,-0.04294853578078043,0.056635826615354046,47
convergent_diagonal,-0.04304664669408228,0.056733937528655895,48
convergent_diagonal,-0.04314475760738412,0.05683204844195774,49
convergent_diagonal,-0.04324286852068597,0.05693015935525959,50
convergent_diagonal,-0.04334097943398782,0.057028270268561436,51
convergent_diagonal,-0.04343909034728967,0.057126381181863285,52
convergent_diagonal,-0.04353720126059152,0.057224492095165135,53
convergent_diagonal,-0.04363531217389337,0.057322603008466984,54
convergent_diagonal,-0.04373342308719522,0.05742071392176883,55
convergent_diagonal,-0.043831534000497066,0.05751882483507068,56
convergent_diagonal,-0.04392964491379891,0.057616935748372525,57
convergent_diagonal,-0.04402775582710076,0.057715046661674374,58
convergent_diagonal,-0.04412586674040261,0.05781315757497622,59
convergent_diagonal,-0.044223977653704456,0.05791126848827807,60
convergent_diagonal,-0.044322088567006306,0.05800937940157992,61
convergent_diagonal,-0.04442019948030815,0.058107490314881764,62
convergent_diagonal,-0.04451831039361,0.058205601228183614,63
convergent_diagonal,-0.044616421306911846,0.05830371214148546,64
convergent_diagonal,-0.044714532220213696,0.05840182305478731,65
convergent_diagonal,-0.044812643133515545,0.05849993396808916,66
convergent_diagonal,-0.044910754046817394,0.05859804488139101,67
convergent_diagonal,-0.045008864960119244,0.05869615579469286,68
convergent_diagonal,-0.04510697587342109,0.05879426670799471,69
convergent_diagonal,-0.045205086786722935,0.05889237762129655,70
convergent_diagonal,-0.045303197700024785,0.0589904885345984,71
convergent_diagonal,-0.045401308613326634,0.05908859944790025,72
convergent_diagonal,-0.04549941952662848,0.0591867103612021,73
convergent_diagonal,-0.04559753043993033,0.05928482127450395,74
convergent_diagonal,-0.04569564135323218,0.0593829321878058,75
convergent_diagonal,-0.045793752266534024,0.05948104310110764,76
convergent_diagonal,-0.04589186317983587,0.05957915401440949,77
convergent_diagonal,-0.04598997409313772,0.05967726492771134,78
convergent_diagonal,-0.04608808500643957,0.05977537584101319,79
convergent_diagonal,-0.04618619591974142,0.05987348675431504,80
convergent_diagonal,-0.04628430683304327,0.05997159766761689,81
convergent_diagonal,-0.04638241774634512,0.060069708580918736,82
convergent_diagonal,-0.04648052865964696,0.06016781949422058,83
convergent_diagonal,-0.04657863957294881,0.06026593040752243,84
convergent_diagonal,-0.04667675048625066,0.06036404132082428,85
convergent_diagonal,-0.04677486139955251,0.060462152234126126,86
convergent_diagonal,-0.04687297231285436,0.060560263147427976,87
convergent_diagonal,-0.0469710832261562,0.06065837406072982,88
convergent_diagonal,-0.04706919413945805,0.06075648497403167,89
convergent_diagonal,-0.0471673050527599,0.06085459588733352,90
convergent_diagonal,-0.04726541596606175,0.060952706800635366,91
convergent_diagonal,-0.0473635268793636,0.061050817713937215,92
convergent_diagonal,-0.04746163779266545,0.061148928627239064,93
convergent_diagonal,-0.0475597487059673,0.061247039540540914,94
convergent_diagonal,-0.04765785961926915,0.06134515045384276,95
convergent_diagonal,-0.047755970532570996,0.06144326136714461,96
convergent_diagonal,-0.04785408144587284,0.061541372280446455,97
convergent_diagonal,-0.04795219235917469,0.061639483193748304,98
convergent_diagonal,-0.04805030327247654,0.06173759410705015,99
throat_arc,-0.03833732285559356,0.05202461369016718,0
throat_arc,-0.03803197757481794,0.05172168125135853,1
throat_arc,-0.037724238669638116,0.05142118072022221,2
throat_arc,-0.037414125508264735,0.051123131009406214,3
throat_arc,-0.037101657608337404,0.050827550877310904,4
throat_arc,-0.03678685463569622,0.050534458926908346,5
throat_arc,-0.03646973640314418,0.0502438736045716,6
throat_arc,-0.03615032286920007,0.04995581319891363,7
throat_arc,-0.03582863413684248,0.04967029583963636,8
throat_arc,-0.0355046904522445,0.04938733949638963,9
throat_arc,-0.03517851220349943,0.049106961977640175,10
throat_arc,-0.03485011991933778,0.048829180929550915,11
throat_arc,-0.03451953426783504,0.04855401383487022,12
throat_arc,-0.0341867760551111,0.048281478011831774,13
throat_arc,-0.03385186622402057,0.04801159061306441,14
throat_arc,-0.03351482585283488,0.04774436862451278,15
throat_arc,-0.03317567615391552,0.04747982886436809,16
throat_arc,-0.03283443847237911,0.04721798798200983,17
throat_arc,-0.03249113428475395,0.04695886245695777,18
throat_arc,-0.03214578519762829,0.04670246859783478,19
throat_arc,-0.03179841294629065,0.04644882254134051,20
throat_arc,-0.031449039393361605,0.04619794025123569,21
throat_arc,-0.031097686527418088,0.045949837517337506,22
throat_arc,-0.030744376461609248,0.04570452995452573,23
throat_arc,-0.03038913143226489,0.04546203300176008,24
throat_arc,-0.03003197379749592,0.04522236192110846,25
throat_arc,-0.02967292603578712,0.04498553179678642,26
throat_arc,-0.029312010744582558,0.0447515575342078,27
throat_arc,-0.02894925063886323,0.04452045385904663,28
throat_arc,-0.02858466854971756,0.04429223531631037,29
throat_arc,-0.028218287422904362,0.044066916269424425,30
throat_arc,-0.027850130317408812,0.043844510899328205,31
